Date,USD,GBP,EURO
2001-08-28,4.21,2.92564,4.65708
2001-08-29,4.21,2.89049,4.6137
2001-08-30,4.2025,2.88931,4.62321
2001-08-31,4.2,2.87671,4.58015
2001-09-03,4.195,2.88316,4.62259
2001-09-04,4.175,2.8803,4.64922
2001-09-05,4.19,2.8967,4.7079
2001-09-06,4.18,2.87978,4.71251
2001-09-07,4.185,2.87827,4.67074
2001-09-10,4.18,2.85032,4.61878
2001-09-11,4.18,2.86891,4.66258
2001-09-12,4.22,2.8776,4.65527
2001-09-13,4.215,2.87517,4.65489
2001-09-14,4.27,2.8968,4.65395
2001-09-17,4.29,2.91638,4.62036
2001-09-18,4.365,2.97343,4.71892
2001-09-19,4.465,3.04778,4.81921
2001-09-20,4.62,3.15036,4.99459
2001-09-21,4.6,3.15501,5.00544
2001-09-24,4.5075,3.081,4.91013
2001-09-25,4.52,3.09166,4.92643
2001-09-26,4.5525,3.08435,4.93496
2001-09-27,4.545,3.08136,4.93485
2001-09-28,4.585,3.12117,5.00273
2001-10-01,4.58,3.09878,5.02193
2001-10-02,4.595,3.10893,5.02186
2001-10-03,4.5875,3.12075,4.98641
2001-10-04,4.61,3.13073,5.04376
2001-10-05,4.645,3.1417,5.06267
2001-10-08,4.645,3.15129,5.03796
2001-10-09,4.63,3.15073,5.02714
2001-10-10,4.4875,3.09376,4.9205
2001-10-11,4.415,3.04483,4.87307
2001-10-12,4.42,3.05565,4.89209
2001-10-15,4.42,3.04723,4.85181
2001-10-16,4.355,3.01593,4.81748
2001-10-17,4.375,3.02768,4.85033
2001-10-18,4.345,3.01109,4.82242
2001-10-19,4.24,2.94036,4.71111
2001-10-22,4.235,2.95637,4.71341
2001-10-23,4.225,2.97326,4.75788
2001-10-24,4.245,2.9769,4.7536
2001-10-25,4.19,2.9383,4.7026
2001-10-26,4.205,2.93748,4.71148
2001-10-29,4.215,2.9099,4.6885
2001-10-30,4.2875,2.94674,4.72712
2001-10-31,4.275,2.9381,4.7238
2001-11-01,4.235,2.89078,4.6564
2001-11-02,4.22,2.8805,4.663
2001-11-05,4.125,2.84091,4.60894
2001-11-06,4.125,2.82922,4.5961
2001-11-07,4.145,2.82935,4.5928
2001-11-08,4.13,2.822,4.60423
2001-11-09,4.105,2.83299,4.61236
2001-11-12,4.15,2.85223,4.64986
2001-11-13,4.1125,2.84012,4.64689
2001-11-14,4.18,2.9058,4.7527
2001-11-15,4.11,2.86212,4.65722
2001-11-16,4.1175,2.87434,4.65254
2001-11-19,4.11,2.8903,4.67311
2001-11-20,4.08,2.87526,4.63323
2001-11-21,4.065,2.86268,4.62194
2001-11-22,4.065,2.87584,4.63512
2001-11-23,4.095,2.89604,4.66135
2001-11-26,4.07,2.87024,4.61451
2001-11-27,4.07,2.89063,4.63554
2001-11-28,4.09,2.89005,4.63194
2001-11-29,4.1375,2.90249,4.65254
2001-11-30,4.14,2.90567,4.6543
2001-12-03,4.18,2.94056,4.68085
2001-12-04,4.2075,2.95471,4.71957
2001-12-05,4.145,2.91593,4.64686
2001-12-06,4.22,2.98023,4.75761
2001-12-07,4.27,2.9902,4.79237
2001-12-10,4.235,2.95947,4.76914
2001-12-11,4.245,2.96232,4.76692
2001-12-12,4.29,2.974,4.79958
2001-12-13,4.27,2.95502,4.75501
2001-12-14,4.36,3.00172,4.83102
2001-12-17,4.385,3.00858,4.83996
2001-12-18,4.44,3.05155,4.92239
2001-12-19,4.49,3.1019,5.00837
2001-12-20,4.385,3.03565,4.88579
2001-12-21,4.52,3.11939,5.05028
2001-12-24,4.54,3.16597,5.15909
2001-12-27,4.54,3.13861,5.15031
2001-12-28,4.5,3.10452,5.09626
2001-12-31,4.52,3.11724,5.10734
2002-01-02,4.59,3.16225,5.09151
2002-01-03,4.63,3.20194,5.11885
2002-01-04,4.68,3.25226,5.22321
2002-01-07,4.715,3.28457,5.30371
2002-01-08,4.77,3.3125,5.36256
2002-01-09,4.75,3.29404,5.32213
2002-01-10,4.845,3.35294,5.42857
2002-01-11,4.76,3.29868,5.33632
2002-01-14,4.6675,3.21897,5.22384
2002-01-15,4.555,3.14898,5.1065
2002-01-16,4.67,3.25209,5.29779
2002-01-17,4.565,3.18118,5.18161
2002-01-18,4.4125,3.07598,5.00851
2002-01-21,4.355,3.03273,4.92647
2002-01-22,4.34,3.04028,4.9095
2002-01-23,4.2975,3.0084,4.85319
2002-01-24,4.2925,3.01651,4.90011
2002-01-25,4.3325,3.06726,5.00289
2002-01-28,4.285,3.04657,4.97966
2002-01-29,4.235,3.00248,4.91584
2002-01-30,4.295,3.03319,4.95958
2002-01-31,4.275,3.0212,4.94792
2002-02-01,4.2475,3.01028,4.93322
2002-02-04,4.3,3.03565,4.97973
2002-02-05,4.3,3.02391,4.94253
2002-02-06,4.475,3.16254,5.15553
2002-02-07,4.365,3.09574,5.03751
2002-02-08,4.38,3.09322,5.01144
2002-02-11,4.4,3.09315,5.01425
2002-02-12,4.3875,3.07787,5.02002
2002-02-13,4.44,3.09839,5.07429
2002-02-14,4.51,3.16269,5.19286
2002-02-15,4.58,3.20729,5.26134
2002-02-18,4.545,3.18055,5.21515
2002-02-19,4.515,3.16953,5.19862
2002-02-20,4.495,3.14226,5.13714
2002-02-21,4.405,3.08906,5.0545
2002-02-22,4.445,3.11711,5.10333
2002-02-25,4.395,3.0745,5.0286
2002-02-26,4.375,3.07018,5.04032
2002-02-27,4.45,3.13933,5.14154
2002-02-28,4.435,3.12985,5.12421
2002-03-01,4.495,3.16327,5.18156
2002-03-04,4.5975,3.24682,5.32426
2002-03-05,4.57,3.21831,5.26801
2002-03-06,4.525,3.18348,5.19816
2002-03-07,4.48,3.15271,5.11124
2002-03-08,4.485,3.14737,5.10239
2002-03-11,4.53,3.18902,5.18307
2002-03-12,4.4925,3.17491,5.1431
2002-03-13,4.5025,3.18987,5.1516
2002-03-14,4.5425,3.20233,5.15315
2002-03-15,4.485,3.14847,5.0764
2002-03-18,4.485,3.15068,5.09949
2002-03-19,4.5075,3.15651,5.10187
2002-03-20,4.515,3.17399,5.1336
2002-03-21,4.5125,3.15339,5.10464
2002-03-22,4.505,3.15697,5.11932
2002-03-25,4.535,3.18022,5.17694
2002-03-26,4.5625,3.20175,5.22324
2002-03-27,4.642,3.25983,5.30818
2002-03-28,4.675,3.28531,5.36431
2002-04-02,4.665,3.24522,5.31321
2002-04-03,4.7,3.2707,5.34091
2002-04-04,4.6125,3.20981,5.22959
2002-04-05,4.615,3.21827,5.25028
2002-04-08,4.5575,3.17817,5.19078
2002-04-09,4.565,3.18674,5.20525
2002-04-10,4.555,3.1698,5.17614
2002-04-11,4.615,3.21715,5.24432
2002-04-12,4.565,3.17676,5.19045
2002-04-15,4.58,3.18609,5.20455
2002-04-16,4.46,3.10477,5.06818
2002-04-17,4.445,3.07825,5.01972
2002-04-18,4.46,3.08864,5.0197
2002-04-19,4.5025,3.10946,5.05331
2002-04-22,4.54,3.1397,5.11261
2002-04-23,4.525,3.12392,5.10147
2002-04-24,4.5825,3.1658,5.15177
2002-04-25,4.59,3.16007,5.11136
2002-04-26,4.62,3.18182,5.1505
2002-04-29,4.635,3.17248,5.12721
2002-04-30,4.6,3.15717,5.10544
2002-05-01,4.54,3.11492,5.03885
2002-05-02,4.52,3.0906,4.99724
2002-05-03,4.565,3.1203,5.03863
2002-05-07,4.62,3.15143,5.05194
2002-05-08,4.62,3.16005,5.07971
2002-05-09,4.56,3.12864,5.03311
2002-05-10,4.6225,3.16285,5.06575
2002-05-13,4.69,3.20574,5.12568
2002-05-14,4.615,3.17947,5.09101
2002-05-15,4.6,3.1746,5.09695
2002-05-16,4.635,3.18229,5.08782
2002-05-17,4.64,3.18681,5.07381
2002-05-20,4.66,3.19178,5.06247
2002-05-21,4.785,3.28189,5.19826
2002-05-22,4.82,3.29911,5.20518
2002-05-23,4.775,3.27167,5.17055
2002-05-24,4.855,3.34136,5.28004
2002-05-27,4.77,3.27835,5.18478
2002-05-28,4.82,3.30137,5.21081
2002-05-29,4.91,3.35956,5.27107
2002-05-30,4.905,3.34812,5.23759
2002-05-31,5.045,3.44016,5.3756
2002-06-05,5.05,3.46127,5.38387
2002-06-06,4.935,3.38942,5.25559
2002-06-07,5.0075,3.42979,5.30456
2002-06-10,4.94,3.37778,5.22199
2002-06-11,4.89,3.33561,5.18085
2002-06-12,4.88,3.31522,5.15312
2002-06-13,4.865,3.30952,5.16729
2002-06-14,4.89,3.30964,5.15792
2002-06-17,4.82,3.26227,5.10864
2002-06-18,4.845,3.26703,5.11346
2002-06-19,4.895,3.27863,5.11494
2002-06-20,4.86,3.2541,5.07042
2002-06-21,4.88,3.26203,5.05699
2002-06-24,4.905,3.25914,5.00766
2002-06-25,4.85,3.22688,4.99485
2002-06-26,4.88,3.19686,4.91688
2002-06-27,4.82,3.17314,4.90336
2002-06-28,4.87,3.16851,4.87976
2002-07-01,4.8,3.13521,4.84848
2002-07-02,4.865,3.1839,4.95266
2002-07-03,4.915,3.22189,5.01531
2002-07-04,4.91,3.21862,5.02816
2002-07-05,4.91,3.23558,5.04366
2002-07-08,4.94,3.2256,5.01778
2002-07-09,4.965,3.21463,5.01262
2002-07-10,5.0425,3.24799,5.07039
2002-07-11,5.02,3.2534,5.09645
2002-07-12,5.06,3.26768,5.12405
2002-07-15,5.045,3.23605,5.05258
2002-07-16,5.0975,3.23856,5.03208
2002-07-17,5.0,3.19693,4.96278
2002-07-18,4.995,3.19373,4.97015
2002-07-19,5.01,3.17591,4.93839
2002-07-22,5.05,3.20839,5.0
2002-07-23,4.9875,3.1869,5.03534
2002-07-24,4.86,3.10345,4.91157
2002-07-25,4.86,3.0916,4.86
2002-07-26,4.825,3.0538,4.82018
2002-07-29,4.65,2.97505,4.73765
2002-07-30,4.66,2.9824,4.73818
2002-07-31,4.66,2.97764,4.76239
2002-08-01,4.54,2.9262,4.66598
2002-08-02,4.625,2.9468,4.67172
2002-08-05,4.62,2.9568,4.69036
2002-08-06,4.605,2.98541,4.75969
2002-08-07,4.64,3.0228,4.79091
2002-08-08,4.68,3.06785,4.83971
2002-08-09,4.63,3.02911,4.76583
2002-08-12,4.705,3.08322,4.82564
2002-08-13,4.6,3.00359,4.69867
2002-08-14,4.63,2.99483,4.6815
2002-08-15,4.485,2.9285,4.59058
2002-08-16,4.505,2.93677,4.58998
2002-08-19,4.4975,2.92425,4.58461
2002-08-20,4.435,2.91106,4.53708
2002-08-21,4.44,2.90957,4.53988
2002-08-22,4.42,2.89172,4.52405
2002-08-23,4.44,2.92298,4.58204
2002-08-27,4.44,2.90861,4.54452
2002-08-28,4.5,2.93351,4.58716
2002-08-29,4.495,2.91505,4.56114
2002-08-30,4.565,2.93947,4.63217
2002-09-02,4.47,2.88666,4.55193
2002-09-03,4.485,2.87684,4.52117
2002-09-04,4.465,2.85577,4.49648
2002-09-05,4.505,2.86943,4.51629
2002-09-06,4.53,2.88903,4.56884
2002-09-09,4.535,2.90705,4.62283
2002-09-10,4.54,2.92526,4.65641
2002-09-11,4.53,2.91131,4.64615
2002-09-12,4.5475,2.92632,4.65932
2002-09-13,4.59,2.93948,4.6789
2002-09-16,4.545,2.94843,4.69767
2002-09-17,4.55,2.97288,4.71992
2002-09-18,4.58,2.97693,4.70709
2002-09-19,4.6475,2.99356,4.73993
2002-09-20,4.62,2.98161,4.70468
2002-09-23,4.6375,2.97848,4.71051
2002-09-24,4.625,2.97619,4.73388
2002-09-25,4.62,2.96439,4.72393
2002-09-26,4.555,2.91894,4.65508
2002-09-27,4.51,2.89939,4.61145
2002-09-30,4.5325,2.89802,4.60153
2002-10-01,4.5225,2.87508,4.58439
2002-10-02,4.485,2.86582,4.56489
2002-10-03,4.4875,2.85737,4.53741
2002-10-04,4.475,2.85304,4.53624
2002-10-07,4.485,2.86948,4.58589
2002-10-08,4.44,2.83797,4.53061
2002-10-09,4.355,2.80515,4.44161
2002-10-10,4.345,2.77991,4.39555
2002-10-11,4.295,2.74968,4.35378
2002-10-14,4.3325,2.77458,4.38512
2002-10-15,4.305,2.77027,4.37722
2002-10-16,4.315,2.77492,4.39633
2002-10-17,4.355,2.80154,4.46438
2002-10-18,4.34,2.80452,4.46272
2002-10-21,4.375,2.82623,4.48488
2002-10-22,4.3775,2.8315,4.48514
2002-10-23,4.41,2.85068,4.51382
2002-10-24,4.39,2.83959,4.50719
2002-10-25,4.375,2.81713,4.48029
2002-10-28,4.42,2.85677,4.5338
2002-10-29,4.43,2.84229,4.50112
2002-10-30,4.4775,2.87535,4.5554
2002-10-31,4.475,2.86804,4.53716
2002-11-01,4.545,2.9075,4.56922
2002-11-04,4.45,2.85806,4.47686
2002-11-05,4.5,2.87816,4.49102
2002-11-06,4.47,2.86998,4.48795
2002-11-07,4.5025,2.87332,4.49351
2002-11-08,4.5875,2.89341,4.53759
2002-11-11,4.53,2.83924,4.46086
2002-11-12,4.565,2.87107,4.51533
2002-11-13,4.5725,2.88122,4.54071
2002-11-14,4.555,2.8702,4.52334
2002-11-15,4.55,2.88797,4.54092
2002-11-18,4.54,2.8716,4.4995
2002-11-19,4.55,2.86164,4.48939
2002-11-20,4.545,2.8903,4.53819
2002-11-21,4.535,2.87937,4.52369
2002-11-22,4.46,2.81922,4.44888
2002-11-25,4.5,2.87265,4.54316
2002-11-26,4.47,2.85988,4.50605
2002-11-27,4.44,2.86452,4.47355
2002-11-28,4.43,2.85346,4.46348
2002-11-29,4.43,2.85346,4.46123
2002-12-02,4.43,2.85991,4.47927
2002-12-03,4.4425,2.83866,4.45587
2002-12-04,4.57,2.90528,4.56088
2002-12-05,4.615,2.93949,4.615
2002-12-06,4.6525,2.96526,4.65018
2002-12-09,4.625,2.93093,4.57921
2002-12-10,4.58,2.90057,4.52122
2002-12-11,4.625,2.94211,4.59057
2002-12-12,4.65,2.94565,4.58625
2002-12-13,4.7425,2.98834,4.63542
2002-12-16,4.7,2.95877,4.59658
2002-12-17,4.725,2.95313,4.57849
2002-12-18,4.62,2.88931,4.50512
2002-12-19,4.72,2.94081,4.58921
2002-12-20,4.665,2.90926,4.549
2002-12-23,4.625,2.89153,4.49247
2002-12-24,4.615,2.89887,4.48276
2002-12-27,4.67,2.91875,4.49904
2002-12-30,4.72,2.9454,4.52975
2002-12-31,4.665,2.89392,4.44286
2003-01-02,4.74,2.94776,4.52722
2003-01-03,4.785,3.00094,4.61205
2003-01-06,4.91,3.04307,4.68288
2003-01-07,4.84,3.0184,4.65161
2003-01-08,4.775,2.98065,4.58694
2003-01-09,4.8325,3.00249,4.59582
2003-01-10,4.84,3.00901,4.60076
2003-01-13,4.82,3.00499,4.57089
2003-01-14,4.81,2.99409,4.54846
2003-01-15,4.7325,2.96059,4.4943
2003-01-16,4.77,2.97382,4.51277
2003-01-17,4.8125,2.97803,4.51878
2003-01-20,4.785,2.97852,4.49085
2003-01-21,4.76,2.96112,4.46948
2003-01-22,4.825,2.99689,4.50935
2003-01-23,4.85,2.99014,4.50953
2003-01-24,4.78,2.93162,4.43414
2003-01-27,4.905,2.99359,4.50413
2003-01-28,4.8,2.93129,4.44444
2003-01-29,4.85,2.94475,4.46182
2003-01-30,4.785,2.91235,4.45116
2003-01-31,4.8725,2.95124,4.50323
2003-02-03,4.845,2.95788,4.51327
2003-02-04,4.85,2.94833,4.48659
2003-02-05,4.9275,2.98275,4.5103
2003-02-06,4.775,2.90097,4.41312
2003-02-07,4.71,2.89668,4.37326
2003-02-10,4.65,2.84578,4.30157
2003-02-11,4.5725,2.82427,4.27736
2003-02-12,4.565,2.82138,4.25047
2003-02-13,4.5225,2.78908,4.19722
2003-02-14,4.53,2.80235,4.19444
2003-02-17,4.4925,2.80957,4.19272
2003-02-18,4.51,2.82759,4.21102
2003-02-19,4.5775,2.87441,4.27037
2003-02-20,4.64,2.90454,4.30626
2003-02-21,4.6375,2.90479,4.28011
2003-02-24,4.675,2.96261,4.34884
2003-02-25,4.6975,2.97687,4.34954
2003-02-26,4.625,2.93464,4.29833
2003-02-27,4.65,2.93653,4.29561
2003-02-28,4.595,2.90363,4.25463
2003-03-03,4.61,2.92643,4.27129
2003-03-04,4.6775,2.9567,4.28735
2003-03-05,4.6575,2.92281,4.24567
2003-03-06,4.63,2.88653,4.23024
2003-03-07,4.6675,2.90629,4.23356
2003-03-10,4.675,2.92462,4.2346
2003-03-11,4.655,2.90665,4.20886
2003-03-12,4.665,2.89123,4.22554
2003-03-13,4.585,2.85492,4.21028
2003-03-14,4.54,2.84818,4.21541
2003-03-17,4.57,2.89241,4.23148
2003-03-18,4.47,2.85897,4.23095
2003-03-19,4.48,2.88288,4.22642
2003-03-20,4.405,2.80931,4.14783
2003-03-21,4.4025,2.8113,4.16312
2003-03-24,4.3775,2.7829,4.11419
2003-03-25,4.395,2.78871,4.11132
2003-03-26,4.38,2.78803,4.11461
2003-03-27,4.4075,2.80019,4.11147
2003-03-28,4.385,2.80371,4.08667
2003-03-31,4.46,2.82332,4.09174
2003-04-01,4.4375,2.81639,4.08046
2003-04-02,4.395,2.79153,4.05629
2003-04-03,4.37,2.7968,4.08411
2003-04-04,4.39,2.80386,4.09591
2003-04-07,4.385,2.82903,4.14265
2003-04-08,4.42,2.84886,4.14052
2003-04-09,4.475,2.87596,4.16279
2003-04-10,4.47,2.85714,4.14081
2003-04-11,4.465,2.84214,4.15736
2003-04-14,4.48,2.84625,4.17132
2003-04-15,4.515,2.87214,4.19415
2003-04-16,4.49,2.85079,4.14589
2003-04-17,4.48,2.84084,4.10444
2003-04-22,4.5425,2.88138,4.13895
2003-04-23,4.565,2.89382,4.16895
2003-04-24,4.605,2.8925,4.18256
2003-04-25,4.62,2.90932,4.20765
2003-04-28,4.625,2.89878,4.19121
2003-04-29,4.555,2.86118,4.15223
2003-04-30,4.605,2.88443,4.13933
2003-05-01,4.66,2.90524,4.16816
2003-05-02,4.75,2.9549,4.21847
2003-05-06,4.795,2.97826,4.2284
2003-05-07,4.76,2.96204,4.17544
2003-05-08,4.725,2.94852,4.15933
2003-05-09,4.78,2.98191,4.16014
2003-05-12,4.79,2.9677,4.13466
2003-05-13,4.835,3.00871,4.19887
2003-05-14,4.815,2.98327,4.1906
2003-05-15,4.865,3.00401,4.2415
2003-05-16,4.79,2.95314,4.18706
2003-05-19,4.83,2.95594,4.13174
2003-05-20,4.84,2.96296,4.15272
2003-05-21,4.74,2.88497,4.04782
2003-05-22,4.715,2.88644,4.02819
2003-05-23,4.675,2.85061,3.96186
2003-05-27,4.6825,2.84944,3.93322
2003-05-28,4.59,2.80906,3.91138
2003-05-29,4.61,2.8067,3.92507
2003-05-30,4.56,2.76699,3.85461
2003-06-02,4.5,2.76074,3.84615
2003-06-03,4.515,2.76147,3.85075
2003-06-04,4.52,2.76791,3.8616
2003-06-05,4.48,2.73171,3.83562
2003-06-06,4.53,2.72072,3.82925
2003-06-09,4.52,2.73773,3.86325
2003-06-10,4.51,2.73002,3.84812
2003-06-11,4.4825,2.69138,3.81165
2003-06-12,4.495,2.68599,3.82553
2003-06-13,4.51,2.7014,3.83177
2003-06-16,4.59,2.72565,3.86689
2003-06-17,4.615,2.74702,3.90771
2003-06-18,4.57,2.72023,3.89599
2003-06-19,4.5225,2.70323,3.88865
2003-06-20,4.555,2.72103,3.89983
2003-06-23,4.53,2.73254,3.92718
2003-06-24,4.54,2.72101,3.92394
2003-06-25,4.505,2.69599,3.90381
2003-06-26,4.53,2.71909,3.95288
2003-06-27,4.525,2.73414,3.96235
2003-06-30,4.505,2.72865,3.94311
2003-07-01,4.555,2.74646,3.94202
2003-07-02,4.575,2.75023,3.96447
2003-07-03,4.625,2.78112,4.03754
2003-07-04,4.655,2.78993,4.05841
2003-07-07,4.655,2.81694,4.09699
2003-07-08,4.69,2.86675,4.15743
2003-07-09,4.74,2.90121,4.17474
2003-07-10,4.825,2.96194,4.25673
2003-07-11,4.755,2.90648,4.20016
2003-07-14,4.795,2.95077,4.249
2003-07-15,4.78,2.96618,4.21889
2003-07-16,4.67,2.93342,4.1921
2003-07-17,4.68,2.93233,4.16555
2003-07-18,4.66,2.92475,4.1622
2003-07-21,4.73,2.97297,4.18584
2003-07-22,4.7525,2.96753,4.18354
2003-07-23,4.8325,3.01466,4.2409
2003-07-24,5.06,3.13507,4.4
2003-07-25,5.015,3.1046,4.36847
2003-07-28,5.08,3.13097,4.43088
2003-07-29,5.02,3.08828,4.37282
2003-07-30,5.1,3.14039,4.45804
2003-07-31,5.08,3.15234,4.4916
2003-08-01,5.12,3.19501,4.58371
2003-08-04,5.035,3.12345,4.45181
2003-08-05,4.98,3.09221,4.39735
2003-08-06,4.93,3.05263,4.33026
2003-08-07,4.935,3.06903,4.3461
2003-08-08,5.05,3.13081,4.45326
2003-08-11,4.98,3.11269,4.4196
2003-08-12,4.98,3.10667,4.39813
2003-08-13,4.87,3.03427,4.32236
2003-08-14,5.04,3.1353,4.46809
2003-08-15,5.015,3.1334,4.45184
2003-08-18,4.915,3.08925,4.39428
2003-08-19,4.92,3.10214,4.43243
2003-08-20,4.995,3.13953,4.50568
2003-08-21,4.985,3.14789,4.53388
2003-08-22,4.93,3.12183,4.51796
2003-08-26,4.95,3.16395,4.57698
2003-08-27,4.995,3.18153,4.58257
2003-08-28,5.09,3.25032,4.70208
2003-08-29,5.105,3.23101,4.67919
2003-09-01,5.155,3.28344,4.6949
2003-09-02,5.11,3.25893,4.70534
2003-09-03,4.975,3.18094,4.61076
2003-09-04,5.015,3.19122,4.63279
2003-09-05,5.0,3.15956,4.57457
2003-09-08,5.095,3.20642,4.59009
2003-09-09,5.135,3.24282,4.61573
2003-09-10,5.21,3.27673,4.64764
2003-09-11,5.225,3.27997,4.65686
2003-09-12,5.315,3.33857,4.76254
2003-09-15,5.155,3.21585,4.57206
2003-09-16,5.165,3.24231,4.60749
2003-09-17,5.16,3.225,4.60714
2003-09-18,5.3,3.28377,4.70067
2003-09-19,5.2,3.2,4.60585
2003-09-22,5.31,3.22209,4.62544
2003-09-23,5.255,3.17523,4.57553
2003-09-24,5.225,3.1571,4.55338
2003-09-25,5.3175,3.20814,4.62794
2003-09-26,5.19,3.12651,4.52091
2003-09-29,5.125,3.11077,4.48774
2003-09-30,5.115,3.05738,4.37553
2003-10-01,5.125,3.09107,4.38034
2003-10-02,5.075,3.04622,4.34318
2003-10-03,5.08,3.04374,4.34188
2003-10-06,4.835,2.90216,4.17711
2003-10-07,4.84,2.89128,4.11215
2003-10-08,4.89,2.94401,4.14758
2003-10-09,4.815,2.89363,4.07705
2003-10-10,4.855,2.91592,4.11441
2003-10-13,4.885,2.94454,4.18236
2003-10-14,4.94,2.97322,4.23308
2003-10-15,4.905,2.93537,4.19589
2003-10-16,4.91,2.9366,4.22729
2003-10-17,4.92,2.94082,4.24138
2003-10-20,4.915,2.93083,4.21527
2003-10-21,5.0,2.99043,4.29553
2003-10-22,5.08,3.02201,4.34932
2003-10-23,5.145,3.04258,4.36461
2003-10-24,5.1475,3.03777,4.37341
2003-10-27,5.125,3.02449,4.35836
2003-10-28,5.15,3.04554,4.40925
2003-10-29,5.0925,2.9868,4.34885
2003-10-30,5.185,3.04284,4.42595
2003-10-31,5.135,3.03666,4.41531
2003-11-03,5.06,2.98349,4.35831
2003-11-04,4.9325,2.94126,4.30222
2003-11-05,5.0075,2.98866,4.36955
2003-11-06,4.955,2.96352,4.32373
2003-11-07,4.965,2.98288,4.34383
2003-11-10,5.03,3.01017,4.38344
2003-11-11,5.06,3.03357,4.4
2003-11-12,5.075,3.03529,4.37123
2003-11-13,5.32,3.16102,4.5509
2003-11-14,5.3,3.13609,4.49534
2003-11-17,5.385,3.18639,4.55584
2003-11-18,5.205,3.08353,4.43356
2003-11-19,5.32,3.13218,4.46683
2003-11-20,5.265,3.08979,4.41695
2003-11-21,5.235,3.07579,4.41028
2003-11-24,5.24,3.08871,4.44068
2003-11-25,5.21,3.06922,4.42275
2003-11-26,5.3,3.11948,4.48014
2003-11-27,5.34,3.11552,4.48175
2003-11-28,5.35,3.11227,4.46391
2003-12-01,5.36,3.10725,4.45923
2003-12-02,5.46,3.17719,4.57095
2003-12-03,5.47,3.16185,4.50948
2003-12-04,5.44,3.15912,4.50891
2003-12-05,5.415,3.14551,4.48633
2003-12-08,5.505,3.17291,4.5086
2003-12-09,5.54,3.17843,4.51692
2003-12-10,5.605,3.21296,4.58112
2003-12-11,5.54,3.17752,4.55592
2003-12-12,5.62,3.2151,4.58776
2003-12-15,5.555,3.19069,4.55327
2003-12-16,5.66,3.24077,4.58671
2003-12-17,5.63,3.21714,4.56981
2003-12-18,5.7,3.22489,4.59122
2003-12-19,5.665,3.20419,4.56487
2003-12-22,5.725,3.24473,4.60394
2003-12-23,5.685,3.22078,4.58394
2003-12-24,5.72,3.23529,4.61179
2003-12-29,5.86,3.29955,4.69175
2003-12-30,5.91,3.3277,4.728
2003-12-31,5.965,3.33987,4.73225
2004-01-02,5.985,3.352,4.75
2004-01-05,5.975,3.31944,4.71029
2004-01-06,6.28,3.44865,4.92549
2004-01-07,6.215,3.42613,4.90722
2004-01-08,6.2,3.42069,4.92454
2004-01-09,6.245,3.39956,4.89804
2004-01-12,6.65,3.58781,5.17107
2004-01-13,6.615,3.58634,5.19639
2004-01-14,6.545,3.56481,5.15964
2004-01-15,6.315,3.46122,4.99802
2004-01-16,6.205,3.42439,4.964
2004-01-19,6.335,3.54703,5.1254
2004-01-20,6.39,3.53429,5.10791
2004-01-21,6.3,3.44074,4.9901
2004-01-22,6.26,3.39479,4.92526
2004-01-23,6.345,3.43344,4.98038
2004-01-26,6.245,3.41892,4.97253
2004-01-27,6.24,3.45152,4.98921
2004-01-28,6.54,3.56403,5.19048
2004-01-29,6.535,3.5818,5.228
2004-01-30,6.225,3.43923,5.02624
2004-02-02,6.205,3.40466,4.98394
2004-02-03,6.175,3.35963,4.91249
2004-02-04,6.08,3.30974,4.84848
2004-02-05,6.14,3.33786,4.87302
2004-02-06,6.095,3.32334,4.86821
2004-02-09,6.345,3.41037,4.98429
2004-02-10,6.435,3.4375,5.03915
2004-02-11,6.285,3.36096,4.96054
2004-02-12,6.54,3.45483,5.09942
2004-02-13,6.5625,3.46855,5.11895
2004-02-16,6.535,3.46684,5.1275
2004-02-17,6.64,3.48191,5.16129
2004-02-18,6.82,3.57536,5.30946
2004-02-19,6.6175,3.49762,5.21268
2004-02-20,6.6075,3.52456,5.2258
2004-02-23,6.49,3.49,5.16843
2004-02-24,6.5375,3.4876,5.19096
2004-02-25,6.7575,3.56879,5.34528
2004-02-26,6.3625,3.42733,5.12114
2004-02-27,6.58,3.56118,5.30859
2004-03-01,6.73,3.60336,5.39176
2004-03-02,6.86,3.69314,5.53672
2004-03-03,6.595,3.59989,5.43245
2004-03-04,6.82,3.72678,5.58787
2004-03-05,6.795,3.73454,5.56967
2004-03-08,6.92,3.73448,5.59192
2004-03-09,6.92,3.75883,5.5874
2004-03-10,7.17,3.93848,5.82927
2004-03-11,7.095,3.93729,5.79894
2004-03-12,7.205,4.01058,5.89125
2004-03-15,7.105,3.93629,5.78112
2004-03-16,7.155,3.93781,5.78883
2004-03-17,7.155,3.94324,5.84082
2004-03-18,7.235,3.96656,5.8965
2004-03-19,7.425,4.05074,6.01215
2004-03-22,7.65,4.14859,6.19935
2004-03-23,7.54,4.08783,6.13257
2004-03-24,7.675,4.17346,6.26531
2004-03-25,7.54,4.18308,6.21343
2004-03-26,7.49,4.11652,6.15195
2004-03-29,7.67,4.22241,6.32838
2004-03-30,7.61,4.16758,6.23004
2004-03-31,7.825,4.26663,6.3982
2004-04-01,7.94,4.29189,6.44219
2004-04-02,8.29,4.48593,6.73163
2004-04-05,8.195,4.5077,6.77833
2004-04-06,8.14,4.43355,6.72727
2004-04-07,8.155,4.44414,6.75083
